event_timestamp,user_first_touch_timestamp
1627578780974749,1627570154448219
1627578780974749,1627570154448219
1627578780974749,1627570154448219
1627578780974749,1627570154448219
1627579366482479,1627570154448219
1627579366482479,1627570154448219
1627579366482479,1627570154448219
1627579366482479,1627570154448219
1627579441755927,1627570154448219
1627579441755927,1627570154448219
1627589542656243,1627589542656243
1627589542656243,1627589542656243
1627589542656243,1627589542656243
1627589547717676,1627589542656243
1627589602658112,1627589542656243
1627589602658112,1627589542656243
1627589604266756,1627589542656243
1627589889014685,1627589542656243
1627589889014685,1627589542656243
1627589889014685,1627589542656243
1627589896294779,1627589542656243
1627589896294779,1627589542656243
1627589896294779,1627589542656243
1627589896294779,1627589542656243
1627589904284859,1627589542656243
1627589904284859,1627589542656243
1627589904284859,1627589542656243
1627589904284859,1627589542656243
1627589904284859,1627589542656243
1627589915814040,1627589542656243
1627589915814040,1627589542656243
1627589915814040,1627589542656243
1627589915814040,1627589542656243
1627589921122022,1627589542656243
1627589921122022,1627589542656243
1627589930570453,1627589542656243
1627589930570453,1627589542656243
1627589930570453,1627589542656243
1627589930570453,1627589542656243
1627589936408483,1627589542656243
1627589941704157,1627589542656243
1627589941704157,1627589542656243
1627589941704157,1627589542656243
1627589941704157,1627589542656243
1627589947807910,1627589542656243
1627589947807910,1627589542656243
1627589947807910,1627589542656243
1627589947807910,1627589542656243
1627589953157725,1627589542656243
1627589959270281,1627589542656243
1627589959270281,1627589542656243
1627589964553402,1627589542656243
1627589974066669,1627589542656243
1627589974066669,1627589542656243
1627589974066669,1627589542656243
1627590218921647,1627589542656243
1627585444011178,1626705075916637
1627585444011178,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585449102622,1626705075916637
1627585454477810,1626705075916637
1627585454477810,1626705075916637
1627585454477810,1626705075916637
1627585454477810,1626705075916637
1627585454477810,1626705075916637
1627585460308660,1626705075916637
1627585460308660,1626705075916637
1627585465556698,1626705075916637
1627585465556698,1626705075916637
1627585465556698,1626705075916637
1627585471282415,1626705075916637
1627585471282415,1626705075916637
1627585471282415,1626705075916637
1627585471282415,1626705075916637
1627585490092361,1626705075916637
1627585490092361,1626705075916637
1627587040081503,1626705075916637
1627587040081503,1626705075916637
1627579367349089,1627579367349089
1627579367349089,1627579367349089
1627579367349089,1627579367349089
1627596757954485,1627596757954485
1627596757954485,1627596757954485
1627596757954485,1627596757954485
1627596763206105,1627596757954485
1627596763206105,1627596757954485
1627596775586306,1627596757954485
1627596775586306,1627596757954485
1627596775586306,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596792183102,1627596757954485
1627596804578322,1627596757954485
1627596804578322,1627596757954485
1627596804578322,1627596757954485
1627596813066709,1627596757954485
1627596813066709,1627596757954485
1627596813066709,1627596757954485
1627596819277735,1627596757954485
1627596819277735,1627596757954485
1627596819277735,1627596757954485
1627596819277735,1627596757954485
1627596824721838,1627596757954485
1627596824721838,1627596757954485
1627596824721838,1627596757954485
1627596833665066,1627596757954485
1627596833665066,1627596757954485
1627596833665066,1627596757954485
1627596833665066,1627596757954485
1627596840270650,1627596757954485
1627596840270650,1627596757954485
1627596840270650,1627596757954485
1627596848190643,1627596757954485
1627596856554826,1627596757954485
1627596856554826,1627596757954485
1627596864944143,1627596757954485
1627596864944143,1627596757954485
1627596864944143,1627596757954485
1627585220770559,1627585220770559
1627585220770559,1627585220770559
1627585220770559,1627585220770559
1627585232186146,1627585220770559
1627585334813611,1627585220770559
1627585334813611,1627585220770559
1627590585954252,1627590585954252
1627590585954252,1627590585954252
1627590585954252,1627590585954252
1627590589276533,1627590585954252
1627590589276533,1627590585954252
1627590589276533,1627590585954252
1627590589276533,1627590585954252
1627590589276533,1627590585954252
1627590594964207,1627590585954252
1627590594964207,1627590585954252
1627590594964207,1627590585954252
1627590594964207,1627590585954252
1627590615969884,1627590585954252
1627590615969884,1627590585954252
1627590615969884,1627590585954252
1627590615969884,1627590585954252
1627590615969884,1627590585954252
1627590615969884,1627590585954252
1627590622471553,1627590585954252
1627590622471553,1627590585954252
1627590622471553,1627590585954252
1627590622471553,1627590585954252
1627590622471553,1627590585954252
1627590628058639,1627590585954252
1627590628058639,1627590585954252
1627590628058639,1627590585954252
1627590628058639,1627590585954252
1627590628058639,1627590585954252
1627590633735510,1627590585954252
1627590633735510,1627590585954252
1627590633735510,1627590585954252
1627590633735510,1627590585954252
1627590633735510,1627590585954252
1627590638915513,1627590585954252
1627590638915513,1627590585954252
1627590638915513,1627590585954252
1627590638915513,1627590585954252
1627590645683800,1627590585954252
1627590645683800,1627590585954252
1627590645683800,1627590585954252
1627590645683800,1627590585954252
1627590645683800,1627590585954252
1627590651224892,1627590585954252
1627590651224892,1627590585954252
1627590651224892,1627590585954252
1627590651224892,1627590585954252
1627590651224892,1627590585954252
1627590656977172,1627590585954252
1627590656977172,1627590585954252
1627590656977172,1627590585954252
1627590656977172,1627590585954252
1627590656977172,1627590585954252
1627590662799934,1627590585954252
1627590662799934,1627590585954252
1627590662799934,1627590585954252
1627590680261142,1627590585954252
1627590757848293,1627590585954252
1627590757848293,1627590585954252
1627590763167342,1627590585954252
1627590763167342,1627590585954252
1627590768777932,1627590585954252
1627590768777932,1627590585954252
1627590768777932,1627590585954252
1627590768777932,1627590585954252
1627590774635401,1627590585954252
1627590774635401,1627590585954252
1627590780975329,1627590585954252
1627590780975329,1627590585954252
1627590782097351,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590809127983,1627590585954252
1627590816626806,1627590585954252
1627590816626806,1627590585954252
1627590816626806,1627590585954252
1627590826054912,1627590585954252
1627590826054912,1627590585954252
1627590828108616,1627590585954252
1627595080696809,1627595080696809
1627595080696809,1627595080696809
1627595080696809,1627595080696809
1627595085617168,1627595080696809
1627595118096389,1627595080696809
1627595118096389,1627595080696809
1627570802332335,1627570802332335
1627570802332335,1627570802332335
1627570802332335,1627570802332335
1627570808471561,1627570802332335
1627573017206689,1627573017206689
1627573017206689,1627573017206689
1627573017206689,1627573017206689
1627573023247134,1627573017206689
1627575073414124,1627575073414124
1627575073414124,1627575073414124
1627575073414124,1627575073414124
1627575083937238,1627575073414124
1627576267694537,1627576267694537
1627576267694537,1627576267694537
1627576267694537,1627576267694537
1627576274097855,1627576267694537
1627576978278282,1627576978278282
1627576978278282,1627576978278282
1627576978278282,1627576978278282
1627576996015080,1627576978278282
1627577741120449,1627577741120449
1627577741120449,1627577741120449
1627577741120449,1627577741120449
1627577748636994,1627577741120449
1627578435089014,1627578435089014
1627578435089014,1627578435089014
1627578435089014,1627578435089014
1627578440828089,1627578435089014
1627579194134507,1627579194134507
1627579194134507,1627579194134507
1627579194134507,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579210507858,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579217254356,1627579194134507
1627579222583735,1627579194134507
1627579222583735,1627579194134507
1627579222583735,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579228884279,1627579194134507
1627579233977385,1627579194134507
1627579233977385,1627579194134507
1627579233977385,1627579194134507
1627579233977385,1627579194134507
1627579240546214,1627579194134507
1627579240546214,1627579194134507
1627579261349561,1627579194134507
1627579271583877,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579290191692,1627579194134507
1627579298685097,1627579194134507
1627579298685097,1627579194134507
1627579298685097,1627579194134507
1627579307399491,1627579194134507
1627579307399491,1627579194134507
1627579307399491,1627579194134507
1627579307399491,1627579194134507
1627579307399491,1627579194134507
1627579314546575,1627579194134507
1627579314546575,1627579194134507
1627579314546575,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579338113639,1627579194134507
1627579344627056,1627579194134507
1627579344627056,1627579194134507
1627579344627056,1627579194134507
1627579344627056,1627579194134507
1627579344627056,1627579194134507
1627579350608951,1627579194134507
1627579350608951,1627579194134507
1627579350608951,1627579194134507
1627579350608951,1627579194134507
1627579350608951,1627579194134507
1627579356079925,1627579194134507
1627579356079925,1627579194134507
1627579356079925,1627579194134507
1627579356079925,1627579194134507
1627579356079925,1627579194134507
1627579361730773,1627579194134507
1627579361730773,1627579194134507
1627579361730773,1627579194134507
1627579361730773,1627579194134507
1627579361730773,1627579194134507
1627579367542000,1627579194134507
1627579367542000,1627579194134507
1627579367542000,1627579194134507
1627579367542000,1627579194134507
1627579372737200,1627579194134507
1627579372737200,1627579194134507
1627579372737200,1627579194134507
1627579372737200,1627579194134507
1627579372737200,1627579194134507
1627579378845705,1627579194134507
1627579378845705,1627579194134507
1627579378845705,1627579194134507
1627579378845705,1627579194134507
1627579384690636,1627579194134507
1627579384690636,1627579194134507
1627579384690636,1627579194134507
1627579384690636,1627579194134507
1627579384690636,1627579194134507
1627579390589623,1627579194134507
1627579390589623,1627579194134507
1627579390589623,1627579194134507
1627579390589623,1627579194134507
1627579390589623,1627579194134507
1627579396438397,1627579194134507
1627579396438397,1627579194134507
1627579396438397,1627579194134507
1627579396438397,1627579194134507
1627579401623668,1627579194134507
1627579401623668,1627579194134507
1627579401623668,1627579194134507
1627579401623668,1627579194134507
1627579401623668,1627579194134507
1627579407158944,1627579194134507
1627579407158944,1627579194134507
1627579407158944,1627579194134507
1627579407158944,1627579194134507
1627579407158944,1627579194134507
1627579412322390,1627579194134507
1627579412322390,1627579194134507
1627579412322390,1627579194134507
1627579412322390,1627579194134507
1627579425026790,1627579194134507
1627579425026790,1627579194134507
1627579425026790,1627579194134507
1627579091688565,1627579091688565
1627579091688565,1627579091688565
1627579091688565,1627579091688565
1627582015994589,1627582015994589
1627582015994589,1627582015994589
1627582015994589,1627582015994589
1627585162477395,1627585162477395
1627585162477395,1627585162477395
1627585162477395,1627585162477395
1627585167675704,1627585162477395
1627585237221755,1627585237221755
1627585237221755,1627585237221755
1627585237221755,1627585237221755
1627585242617758,1627585237221755
1627586275955501,1627586275955501
1627586275955501,1627586275955501
1627586275955501,1627586275955501
1627586283073268,1627586275955501
1627586384445747,1627586384445747
1627586384445747,1627586384445747
1627586384445747,1627586384445747
1627586392658862,1627586384445747
1627587980591056,1627587980591056
1627587980591056,1627587980591056
1627587980591056,1627587980591056
1627587986306229,1627587980591056
1627592732437376,1627592732437376
1627592732437376,1627592732437376
1627592732437376,1627592732437376
1627592738174228,1627592732437376
1627561227160656,1626274440420153
1627561227160656,1626274440420153
1627561238263630,1626274440420153
1627561238263630,1626274440420153
1627561238263630,1626274440420153
1627561238263630,1626274440420153
1627561238263630,1626274440420153
1627561252443634,1626274440420153
1627561257835038,1626274440420153
1627561274579639,1626274440420153
1627562097494437,1626274440420153
1627562097494437,1626274440420153
1627562097494437,1626274440420153
1627562097494437,1626274440420153
1627562173636232,1626274440420153
1627562173636232,1626274440420153
1627562227900457,1626274440420153
1627562238246776,1626274440420153
1627562240396176,1626274440420153
1627562245952928,1626274440420153
1627562245952928,1626274440420153
1627562245952928,1626274440420153
1627562245952928,1626274440420153
1627563961782835,1626274440420153
1627563971524617,1626274440420153
1627564565271108,1626274440420153
1627564914698882,1626274440420153
1627564938065779,1626274440420153
1627565131718280,1626274440420153
1627565609931643,1626274440420153
1627566054382514,1626274440420153
1627566054382514,1626274440420153
1627566054382514,1626274440420153
1627566116777655,1626274440420153
1627566181175623,1626274440420153
1627566282232474,1626274440420153
1627566282232474,1626274440420153
1627566361433282,1626274440420153
1627566361433282,1626274440420153
1627566741728371,1626274440420153
1627567256490241,1626274440420153
1627567256490241,1626274440420153
1627567850281292,1626274440420153
1627567866254409,1626274440420153
1627567866254409,1626274440420153
1627567883341116,1626274440420153
1627567883341116,1626274440420153
1627569783001859,1626274440420153
1627569783001859,1626274440420153
1627569788036542,1626274440420153
1627569788036542,1626274440420153
1627569807839863,1626274440420153
1627569813839060,1626274440420153
1627569976054500,1626274440420153
1627569976054500,1626274440420153
1627570003262503,1626274440420153
1627570289083736,1626274440420153
1627570312727792,1626274440420153
1627570312727792,1626274440420153
1627570312727792,1626274440420153
1627570329112734,1626274440420153
1627570335114657,1626274440420153
1627570365845278,1626274440420153
1627570365845278,1626274440420153
1627570371715136,1626274440420153
1627570371715136,1626274440420153
1627570371715136,1626274440420153
1627570377239761,1626274440420153
1627570377239761,1626274440420153
1627570377239761,1626274440420153
1627570400514727,1626274440420153
1627570428973350,1626274440420153
1627570428973350,1626274440420153
1627570434538085,1626274440420153
1627570434538085,1626274440420153
1627570434538085,1626274440420153
1627570434538085,1626274440420153
1627570434538085,1626274440420153
1627570436816321,1626274440420153
1627570442224466,1626274440420153
1627570442224466,1626274440420153
1627570442224466,1626274440420153
1627570442224466,1626274440420153
1627570512566224,1626274440420153
1627570512566224,1626274440420153
1627570532108744,1626274440420153
1627570532108744,1626274440420153
1627570545205927,1626274440420153
1627570556556003,1626274440420153
1627570566754120,1626274440420153
1627570625097166,1626274440420153
1627570636389220,1626274440420153
1627570636389220,1626274440420153
1627570636389220,1626274440420153
1627570654903297,1626274440420153
1627570686989130,1626274440420153
1627570686989130,1626274440420153
1627570696466963,1626274440420153
1627570696466963,1626274440420153
1627570715202017,1626274440420153
1627570910651939,1626274440420153
1627570910651939,1626274440420153
1627570921761064,1626274440420153
1627570928145949,1626274440420153
1627570928145949,1626274440420153
1627570928145949,1626274440420153
1627570942061492,1626274440420153
1627570942061492,1626274440420153
1627570942061492,1626274440420153
1627570942061492,1626274440420153
1627570942061492,1626274440420153
1627570963774097,1626274440420153
1627570963774097,1626274440420153
1627570963774097,1626274440420153
1627570963774097,1626274440420153
1627570972841854,1626274440420153
1627570993083487,1626274440420153
1627570993083487,1626274440420153
1627570993083487,1626274440420153
1627570993083487,1626274440420153
1627571006972623,1626274440420153
1627571021509117,1626274440420153
1627571021509117,1626274440420153
1627571070870265,1626274440420153
1627571070870265,1626274440420153
1627571070870265,1626274440420153
1627571070870265,1626274440420153
1627571070870265,1626274440420153
1627571078087818,1626274440420153
1627571330217851,1626274440420153
1627571623892149,1626274440420153
1627572588238391,1626274440420153
1627572588238391,1626274440420153
1627572588238391,1626274440420153
1627572588238391,1626274440420153
1627572849398701,1626274440420153
1627572849398701,1626274440420153
1627573563486496,1626274440420153
1627573563486496,1626274440420153
1627580335181726,1626274440420153
1627580335181726,1626274440420153
1627580897878727,1626274440420153
1627580897878727,1626274440420153
1627580897878727,1626274440420153
1627580970676774,1626274440420153
1627580970676774,1626274440420153
1627581466873311,1626274440420153
1627581466873311,1626274440420153
1627581510782893,1626274440420153
1627581510782893,1626274440420153
1627581950447194,1626274440420153
1627581950447194,1626274440420153
1627583062189843,1626274440420153
1627583062189843,1626274440420153
1627583071404715,1626274440420153
1627583071404715,1626274440420153
1627583071404715,1626274440420153
1627583098157082,1626274440420153
1627583275766359,1626274440420153
1627583275766359,1626274440420153
1627583275766359,1626274440420153
1627583275766359,1626274440420153
1627584789182266,1626274440420153
1627584789182266,1626274440420153
1627586067924410,1626274440420153
1627586067924410,1626274440420153
1627586082307526,1626274440420153
1627586184708804,1626274440420153
1627586184708804,1626274440420153
1627586277275882,1626274440420153
1627586277275882,1626274440420153
1627586277275882,1626274440420153
1627586277275882,1626274440420153
1627586294829941,1626274440420153
1627586310734582,1626274440420153
1627586391655712,1626274440420153
1627586402622583,1626274440420153
1627586409606865,1626274440420153
1627586422627052,1626274440420153
1627586422627052,1626274440420153
1627586545360517,1626274440420153
1627586545360517,1626274440420153
1627586545360517,1626274440420153
1627586545360517,1626274440420153
1627586545360517,1626274440420153
1627586545360517,1626274440420153
1627586550333577,1626274440420153
1627586550333577,1626274440420153
1627586634757779,1626274440420153
1627586634757779,1626274440420153
1627586730148222,1626274440420153
1627586857825174,1626274440420153
1627587363276988,1626274440420153
1627587363276988,1626274440420153
1627587368486593,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587374335168,1626274440420153
1627587379545105,1626274440420153
1627587379545105,1626274440420153
1627587379545105,1626274440420153
1627587379545105,1626274440420153
1627587385041967,1626274440420153
1627587385041967,1626274440420153
1627587390183857,1626274440420153
1627587390183857,1626274440420153
1627587390183857,1626274440420153
1627587390183857,1626274440420153
1627587390183857,1626274440420153
1627587390183857,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587398130669,1626274440420153
1627587403953738,1626274440420153
1627587403953738,1626274440420153
1627587517713245,1626274440420153
1627587517713245,1626274440420153
1627587602029951,1626274440420153
1627587602029951,1626274440420153
1627590827825539,1627590827825539
1627590827825539,1627590827825539
1627590827825539,1627590827825539
1627590832840170,1627590827825539
1627590832840170,1627590827825539
1627590832840170,1627590827825539
1627590832840170,1627590827825539
1627590832840170,1627590827825539
1627590834776952,1627590827825539
1627590834776952,1627590827825539
1627590840118883,1627590827825539
1627590840118883,1627590827825539
1627590840118883,1627590827825539
1627590840118883,1627590827825539
1627590840118883,1627590827825539
1627590840118883,1627590827825539
1627590886714437,1627590827825539
1627590886714437,1627590827825539
1627590886714437,1627590827825539
1627590906418060,1627590827825539
1627590906418060,1627590827825539
1627590906418060,1627590827825539
1627590906418060,1627590827825539
1627590906418060,1627590827825539
1627578450722386,1627578450722386
1627578450722386,1627578450722386
1627578450722386,1627578450722386
1627578453894896,1627578450722386
1627578453894896,1627578450722386
1627578473464044,1627578450722386
1627578473464044,1627578450722386
1627578473464044,1627578450722386
1627578473464044,1627578450722386
1627578473464044,1627578450722386
1627578473464044,1627578450722386
1627587488748457,1627496783715068
1627587488748457,1627496783715068
1627587495205513,1627496783715068
1627587495205513,1627496783715068
1627586553124459,1627586553124459
1627586553124459,1627586553124459
1627586553124459,1627586553124459
1627586558041666,1627586553124459
1627586558041666,1627586553124459
1627586558041666,1627586553124459
1627586558041666,1627586553124459
1627586558041666,1627586553124459
1627586558041666,1627586553124459
1627586571593893,1627586553124459
1627586571593893,1627586553124459
1627586571593893,1627586553124459
1627586571593893,1627586553124459
1627554100477246,1627554100477246
1627554100477246,1627554100477246
1627554100477246,1627554100477246
1627554105426007,1627554100477246
1627554105426007,1627554100477246
1627554105426007,1627554100477246
1627554119961561,1627554100477246
1627554119961561,1627554100477246
1627554133221662,1627554100477246
1627554133221662,1627554100477246
1627554317258397,1627554100477246
1627554317258397,1627554100477246
1627554317258397,1627554100477246
1627554317258397,1627554100477246
1627554317258397,1627554100477246
1627554317258397,1627554100477246
1627554322682199,1627554100477246
1627554322682199,1627554100477246
1627554322682199,1627554100477246
1627554322682199,1627554100477246
1627554322682199,1627554100477246
1627554322682199,1627554100477246
1627554326500973,1627554100477246
1627554326500973,1627554100477246
1627554326500973,1627554100477246
1627554326500973,1627554100477246
1627577151686118,1626436583499559
1627577151686118,1626436583499559
1627577158798211,1626436583499559
1627577158798211,1626436583499559
1627577158798211,1626436583499559
1627577158798211,1626436583499559
1627577163827974,1626436583499559
1627577177766356,1626436583499559
1627577213783147,1626436583499559
1627577274836183,1626436583499559
1627577274836183,1626436583499559
1627577274836183,1626436583499559
1627577274836183,1626436583499559
1627577274836183,1626436583499559
1627577281323305,1626436583499559
1627577281323305,1626436583499559
1627577281323305,1626436583499559
1627577317025247,1626436583499559
1627577317025247,1626436583499559
1627577317025247,1626436583499559
1627577317025247,1626436583499559
1627577317025247,1626436583499559
1627577322901204,1626436583499559
1627577322901204,1626436583499559
1627577322901204,1626436583499559
1627577322901204,1626436583499559
1627577322901204,1626436583499559
1627577322901204,1626436583499559
1627577328383704,1626436583499559
1627577328383704,1626436583499559
1627577328383704,1626436583499559
1627577328383704,1626436583499559
1627577328383704,1626436583499559
1627577328383704,1626436583499559
1627577334547502,1626436583499559
1627577334547502,1626436583499559
1627577334547502,1626436583499559
1627577334547502,1626436583499559
1627577334547502,1626436583499559
1627577334547502,1626436583499559
1627577340601114,1626436583499559
1627577340601114,1626436583499559
1627577340601114,1626436583499559
1627577340601114,1626436583499559
1627577362076140,1626436583499559
1627577362076140,1626436583499559
1627577362076140,1626436583499559
1627577362076140,1626436583499559
1627577362076140,1626436583499559
1627577362076140,1626436583499559
