user_pseudo_id,hostname,page_location,event_date,user_first_touch_timestamp,event_timestamp,event_name,event_category,event_label
317905254.1627664290,61042fa0c6933400f0bc7fb0--hubmap-ccf-ui.netlify.app,https://61042fa0c6933400f0bc7fb0--hubmap-ccf-ui.netlify.app/,20210730,1627664292714955,1627664292714955,page_view,,
317905254.1627664290,61042fa0c6933400f0bc7fb0--hubmap-ccf-ui.netlify.app,https://61042fa0c6933400f0bc7fb0--hubmap-ccf-ui.netlify.app/,20210730,1627664292714955,1627664313659953,scroll,,
164301536.1627669598,61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app,https://61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app/,20210730,1627669611523045,1627669611523045,first_visit,,
164301536.1627669598,61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app,https://61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app/,20210730,1627669611523045,1627669611523045,session_start,,
164301536.1627669598,61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app,https://61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app/,20210730,1627669611523045,1627669611523045,page_view,,
164301536.1627669598,61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app,https://61044463fb636313f05f4681--hubmap-ccf-ui.netlify.app/,20210730,1627669611523045,1627669616989184,scroll,,
1968209297.1627657796,6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app,https://6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app/,20210730,1627657798018355,1627657798018355,first_visit,,
1968209297.1627657796,6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app,https://6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app/,20210730,1627657798018355,1627657798018355,session_start,,
1968209297.1627657796,6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app,https://6104163d4a903accaaf02de4--hubmap-ccf-ui.netlify.app/,20210730,1627657798018355,1627657798018355,page_view,,
1027947973.1627667514,61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app,https://61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app/,20210730,1627667515810875,1627667515810875,first_visit,,
1027947973.1627667514,61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app,https://61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app/,20210730,1627667515810875,1627667515810875,session_start,,
1027947973.1627667514,61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app,https://61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app/,20210730,1627667515810875,1627667515810875,page_view,,
1027947973.1627667514,61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app,https://61043c37ed4e0b0c726f18ad--hubmap-ccf-ui.netlify.app/,20210730,1627667515810875,1627667521874626,scroll,,
909070439.1627667745,61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app,https://61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app/,20210730,1627667771086356,1627667771086356,first_visit,,
909070439.1627667745,61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app,https://61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app/,20210730,1627667771086356,1627667771086356,session_start,,
909070439.1627667745,61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app,https://61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app/,20210730,1627667771086356,1627667771086356,page_view,,
909070439.1627667745,61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app,https://61043d368468bc0f759f5ba5--hubmap-ccf-ui.netlify.app/,20210730,1627667771086356,1627667776805321,scroll,,
2035172753.1627655184,61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app,https://61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app/,20210730,1627655186029846,1627655186029846,first_visit,,
2035172753.1627655184,61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app,https://61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app/,20210730,1627655186029846,1627655186029846,session_start,,
2035172753.1627655184,61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app,https://61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app/,20210730,1627655186029846,1627655186029846,page_view,,
2035172753.1627655184,61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app,https://61040c0d695cc76b84cbd737--hubmap-ccf-ui.netlify.app/,20210730,1627655186029846,1627655191612417,scroll,,
11151291.1627666108,610436b930370209de1ce286--hubmap-ccf-ui.netlify.app,https://610436b930370209de1ce286--hubmap-ccf-ui.netlify.app/,20210730,1627666110124890,1627666110124890,first_visit,,
11151291.1627666108,610436b930370209de1ce286--hubmap-ccf-ui.netlify.app,https://610436b930370209de1ce286--hubmap-ccf-ui.netlify.app/,20210730,1627666110124890,1627666110124890,session_start,,
11151291.1627666108,610436b930370209de1ce286--hubmap-ccf-ui.netlify.app,https://610436b930370209de1ce286--hubmap-ccf-ui.netlify.app/,20210730,1627666110124890,1627666110124890,page_view,,
11151291.1627666108,610436b930370209de1ce286--hubmap-ccf-ui.netlify.app,https://610436b930370209de1ce286--hubmap-ccf-ui.netlify.app/,20210730,1627666110124890,1627666115561671,scroll,,
2055367249.1627671008,610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app,https://610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app/,20210730,1627671015179050,1627671015179050,first_visit,,
2055367249.1627671008,610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app,https://610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app/,20210730,1627671015179050,1627671015179050,session_start,,
2055367249.1627671008,610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app,https://610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app/,20210730,1627671015179050,1627671015179050,page_view,,
2055367249.1627671008,610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app,https://610449e1c693341c74bc7b61--hubmap-ccf-ui.netlify.app/,20210730,1627671015179050,1627671020795823,scroll,,
633198392.1627667646,61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app,https://61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app/,20210730,1627667648677616,1627667648677616,first_visit,,
633198392.1627667646,61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app,https://61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app/,20210730,1627667648677616,1627667648677616,session_start,,
633198392.1627667646,61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app,https://61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app/,20210730,1627667648677616,1627667648677616,page_view,,
633198392.1627667646,61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app,https://61043cb53037020f3a1ce511--hubmap-ccf-ui.netlify.app/,20210730,1627667648677616,1627667654564552,scroll,,
169814784.1627671090,61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app,https://61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app/,20210730,1627671094736425,1627671094736425,first_visit,,
169814784.1627671090,61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app,https://61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app/,20210730,1627671094736425,1627671094736425,session_start,,
169814784.1627671090,61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app,https://61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app/,20210730,1627671094736425,1627671094736425,page_view,,
169814784.1627671090,61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app,https://61044a328468bc1fe79f591a--hubmap-ccf-ui.netlify.app/,20210730,1627671094736425,1627671100774147,scroll,,
2104045492.1627666914,610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app,https://610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app/,20210730,1627666928330171,1627666928330171,first_visit,,
2104045492.1627666914,610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app,https://610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app/,20210730,1627666928330171,1627666928330171,session_start,,
2104045492.1627666914,610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app,https://610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app/,20210730,1627666928330171,1627666928330171,page_view,,
2104045492.1627666914,610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app,https://610439ebed4e0b080e6f1b2f--hubmap-ccf-ui.netlify.app/,20210730,1627666928330171,1627666933890308,scroll,,
1688314947.1627677989,610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app,https://610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app/,20210730,1627677990769899,1627677990769899,first_visit,,
1688314947.1627677989,610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app,https://610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app/,20210730,1627677990769899,1627677990769899,session_start,,
1688314947.1627677989,610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app,https://610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app/,20210730,1627677990769899,1627677990769899,page_view,,
1688314947.1627677989,610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app,https://610465198e1bd934eb5a4311--hubmap-ccf-ui.netlify.app/,20210730,1627677990769899,1627678088891181,scroll,,
1204343985.1627664285,61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app,https://61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app/,20210730,1627664287957747,1627664287957747,first_visit,,
1204343985.1627664285,61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app,https://61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app/,20210730,1627664287957747,1627664287957747,session_start,,
1204343985.1627664285,61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app,https://61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app/,20210730,1627664287957747,1627664287957747,page_view,,
1204343985.1627664285,61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app,https://61042f9a44454e0090f88424--hubmap-ccf-ui.netlify.app/,20210730,1627664287957747,1627664294606746,scroll,,
1047924623.1627663967,61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app,https://61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app/,20210730,1627663972711550,1627663972711550,first_visit,,
1047924623.1627663967,61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app,https://61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app/,20210730,1627663972711550,1627663972711550,session_start,,
1047924623.1627663967,61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app,https://61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app/,20210730,1627663972711550,1627663972711550,page_view,,
1047924623.1627663967,61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app,https://61042e6030370200931ce4d8--hubmap-ccf-ui.netlify.app/,20210730,1627663972711550,1627663978587662,scroll,,
241819636.1627668423,61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app,https://61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app/,20210730,1627668424911852,1627668424911852,first_visit,,
241819636.1627668423,61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app,https://61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app/,20210730,1627668424911852,1627668424911852,session_start,,
241819636.1627668423,61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app,https://61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app/,20210730,1627668424911852,1627668424911852,page_view,,
241819636.1627668423,61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app,https://61043fc48468bc16dd9f58d2--hubmap-ccf-ui.netlify.app/,20210730,1627668424911852,1627668450892016,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627661496017898,session_start,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627661496017898,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627661503269459,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627662033440224,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627662033440224,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627664788592445,session_start,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627664788592445,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627664797258609,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665461603180,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665461603180,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665461603180,webpage,mousemove,167_1060_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665467086109,webpage,mousemove,536_307_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665481003209,webpage,mousemove,38_89_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665481003209,webpage,mousemove,472_128_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665481003209,user_engagement,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665541141216,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665541141216,scroll,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665573573251,webpage,mousemove,1347_328_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665573573251,webpage,mousemove,1154_226_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665573573251,webpage,mousemove,1112_376_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665582102858,webpage,mousemove,931_420_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665582102858,webpage,mousemove,648_321_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665582102858,webpage,mousemove,458_515_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665588341860,webpage,mousemove,418_526_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665588341860,webpage,mousemove,414_571_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665598632952,webpage,mousemove,783_575_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665598632952,webpage,mousemove,1076_220_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665598632952,webpage,mousemove,632_46_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665598632952,webpage,mousemove,673_48_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665598632952,webpage,mousemove,393_49_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665604166838,webpage,mousemove,1281_680_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665604166838,webpage,mousemove,1575_847_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665604166838,webpage,mousemove,1578_835_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665609458349,webpage,mousemove,960_323_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665609458349,webpage,mousemove,862_645_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665609458349,webpage,mousemove,670_724_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665609458349,webpage,mousemove,525_483_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665615732480,webpage,mousemove,344_521_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665615732480,webpage,mousemove,863_587_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665615732480,webpage,mousemove,1655_1004_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665615732480,webpage,mousemove,1650_1000_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665621523833,webpage,mousemove,1025_265_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665626592388,webpage,mousemove,944_250_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665626592388,webpage,mousemove,157_585_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665626592388,webpage,mousemove,547_359_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665635019956,webpage,mousemove,577_331_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665635019956,webpage,mousemove,726_274_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665635019956,webpage,mousemove,830_250_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665640893426,webpage,mousemove,941_537_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665640893426,webpage,mousemove,1095_790_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665640893426,webpage,mousemove,1153_802_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665646356268,webpage,mousemove,771_747_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665646356268,webpage,mousemove,930_657_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665646356268,webpage,mousemove,780_601_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665655173536,webpage,mousemove,497_658_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665655173536,webpage,mousemove,712_837_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665655173536,webpage,mousemove,623_702_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665660382075,webpage,mousemove,530_584_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665660382075,webpage,mousemove,427_590_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665660382075,webpage,mousemove,357_506_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665660382075,webpage,mousemove,345_527_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665665458944,webpage,mousemove,360_521_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665665458944,webpage,mousemove,1147_778_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665665458944,webpage,mousemove,1643_997_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665665458944,webpage,mousemove,550_207_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665671434097,webpage,mousemove,494_119_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665671434097,webpage,mousemove,689_37_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665671434097,webpage,mousemove,698_43_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665671434097,webpage,mousemove,321_418_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665676796458,webpage,mousemove,302_310_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665676796458,webpage,mousemove,817_450_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665676796458,webpage,mousemove,807_312_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665682735013,webpage,mousemove,835_171_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665682735013,webpage,mousemove,388_549_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665682735013,webpage,mousemove,971_196_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665689080596,webpage,mousemove,956_237_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665689080596,webpage,mousemove,737_292_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665694690564,webpage,mousemove,468_486_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665694690564,webpage,mousemove,469_485_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665694690564,webpage,mousemove,259_621_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665702996531,webpage,mousemove,393_917_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665702996531,webpage,mousemove,252_704_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665702996531,webpage,mousemove,294_655_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665702996531,webpage,mousemove,213_632_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665702996531,webpage,mousemove,205_681_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665708280080,webpage,mousemove,498_735_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665708280080,webpage,mousemove,459_706_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665708280080,webpage,mousemove,203_742_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665708280080,webpage,mousemove,281_697_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665716821800,webpage,mousemove,548_776_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665716821800,webpage,mousemove,739_796_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665716821800,webpage,mousemove,1421_1004_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665723663019,webpage,mousemove,1036_627_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665729617027,webpage,mousemove,853_584_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665729617027,webpage,mousemove,180_586_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665734958989,webpage,mousemove,754_610_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665734958989,webpage,mousemove,985_691_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665734958989,webpage,mousemove,975_721_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665734958989,webpage,mousemove,203_438_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665741369018,webpage,mousemove,217_459_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665741369018,webpage,mousemove,710_578_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665741369018,webpage,mousemove,994_566_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665741369018,webpage,mousemove,1382_992_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665749783277,webpage,mousemove,1433_1022_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665749783277,webpage,mousemove,1434_1018_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665749783277,webpage,mousemove,1048_625_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665757211415,webpage,mousemove,871_594_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665762405588,webpage,mousemove,1236_772_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665762405588,webpage,mousemove,282_516_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665771131893,webpage,mousemove,752_586_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665771131893,webpage,mousemove,1261_795_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665771131893,webpage,mousemove,1463_908_1700_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665771131893,webpage,mousemove,1647_1007_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665771131893,webpage,mousemove,694_195_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665777617493,webpage,mousemove,631_39_1712_1062
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665795011228,user_engagement,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665802603156,page_view,,
728352908.1606850768,localhost,http://localhost/,20210730,1627589542656243,1627665802603156,scroll,,
